1,1,0.882000,0.057000,0.197000,0.070000,0.889000
1,2,0.860000,0.049000,0.196000,0.078000,0.865000
1,3,0.949000,0.051000,0.196000,0.068000,0.953000
1,4,0.860000,0.050000,0.195000,0.069000,0.865000
1,7,0.880000,0.050000,0.198000,0.069000,0.885000
1,10,0.885000,0.052000,0.194000,0.070000,0.889000
1,11,1.089000,0.053000,0.211000,0.069000,1.095000
1,13,0.948000,0.051000,0.195000,0.069000,0.953000
1,15,1.095000,0.050000,0.295000,0.065000,1.100000
1,19,0.952000,0.051000,0.244000,0.073000,0.958000
1,23,0.875000,0.052000,0.196000,0.069000,0.881000
1,25,0.865000,0.064000,0.195000,0.064000,0.869000
1,26,0.946000,0.051000,0.272000,0.068000,0.951000
1,27,0.886000,0.051000,0.216000,0.073000,0.891000
1,30,1.004000,0.055000,0.221000,0.079000,1.010000
2,1,0.603000,0.053500,0.171000,0.048500,1.221000
2,3,0.629000,0.045000,0.176500,0.051000,1.263000
2,5,0.632000,0.045000,0.183500,0.053500,1.271000
2,6,0.658500,0.045500,0.176500,0.051000,1.321000
2,8,0.807500,0.054500,0.207000,0.059500,1.623000
2,14,0.630000,0.044500,0.182000,0.049500,1.265000
2,15,0.674500,0.059000,0.207000,0.051500,1.354000
2,17,0.616000,0.044000,0.167000,0.050500,1.237000
2,18,0.627000,0.044500,0.179500,0.052000,1.259000
2,20,0.675000,0.045000,0.191000,0.051000,1.357000
2,21,0.597000,0.042000,0.165000,0.045500,1.199000
2,22,0.638500,0.045000,0.175000,0.052000,1.282000
2,27,0.668000,0.045000,0.211000,0.052000,1.341000
2,28,0.628000,0.044000,0.174000,0.047000,1.261000
2,30,0.627500,0.045000,0.175000,0.055000,1.261000
3,2,0.564000,0.047000,0.167667,0.042667,1.697000
3,3,0.554667,0.041333,0.160667,0.041333,1.668000
3,4,0.554000,0.042667,0.171667,0.044667,1.666000
3,6,0.557000,0.041333,0.167333,0.044000,1.676000
3,9,0.639667,0.044000,0.208000,0.047667,1.925000
3,13,0.549000,0.042000,0.166333,0.044000,1.652000
3,14,0.567000,0.069000,0.163333,0.043000,1.707000
3,15,0.559667,0.043333,0.169000,0.043000,1.684000
3,17,0.648333,0.043333,0.179000,0.080667,1.954000
3,18,0.547000,0.042000,0.167000,0.042000,1.647000
3,23,0.541333,0.041000,0.161000,0.041667,1.629000
3,25,0.588667,0.041667,0.163333,0.042333,1.770000
3,27,0.560667,0.043333,0.173000,0.043000,1.687000
3,28,0.566000,0.043000,0.177333,0.044000,1.703000
3,30,0.554333,0.043000,0.169333,0.044000,1.669000
4,3,0.522000,0.042250,0.165500,0.041750,2.093000
4,4,0.499250,0.039500,0.158750,0.038250,2.002000
4,5,0.517750,0.041750,0.168750,0.041250,2.075000
4,8,0.500500,0.040000,0.168000,0.040750,2.007000
4,9,0.516500,0.041750,0.166750,0.040000,2.072000
4,12,0.511750,0.039250,0.162000,0.038750,2.054000
4,13,0.502500,0.039750,0.160000,0.041000,2.016000
4,14,0.516000,0.042000,0.164500,0.038750,2.069000
4,15,0.499500,0.041000,0.155750,0.041000,2.003000
4,21,0.501250,0.040000,0.161000,0.038750,2.010000
4,22,0.510500,0.041000,0.168000,0.040250,2.048000
4,23,0.532000,0.042250,0.172500,0.041750,2.133000
4,27,0.514750,0.041750,0.162750,0.038750,2.064000
4,29,0.523500,0.041500,0.162750,0.041750,2.099000
4,30,0.498750,0.039750,0.162250,0.039250,2.000000
5,1,0.502400,0.041000,0.171000,0.039600,2.516000
5,4,0.470400,0.039200,0.153000,0.038000,2.357000
5,5,0.501400,0.041400,0.167200,0.045800,2.511000
5,6,0.494200,0.041400,0.172800,0.038400,2.476000
5,11,0.482400,0.042600,0.160800,0.038200,2.418000
5,15,0.544800,0.041600,0.201400,0.040200,2.728000
5,18,0.495600,0.044000,0.164200,0.043200,2.483000
5,21,0.486600,0.041000,0.163000,0.040400,2.439000
5,22,0.500000,0.045600,0.175200,0.044600,2.504000
5,23,0.493200,0.041800,0.160600,0.036400,2.472000
5,24,0.507800,0.040000,0.183200,0.037800,2.544000
5,26,0.496600,0.043600,0.169000,0.038200,2.488000
5,28,0.484200,0.040800,0.161800,0.039200,2.426000
5,29,0.488600,0.040200,0.170800,0.038200,2.447000
5,30,0.481600,0.039800,0.162200,0.039800,2.413000
6,2,0.458000,0.039833,0.162333,0.038167,2.753000
6,3,0.469500,0.043833,0.162167,0.037333,2.823000
6,4,0.469333,0.043667,0.164500,0.038833,2.821000
6,5,0.470333,0.039000,0.164167,0.036500,2.829000
6,7,0.472000,0.039500,0.163000,0.040500,2.838000
6,8,0.473833,0.041000,0.159833,0.037667,2.848000
6,9,0.480000,0.043333,0.162333,0.037833,2.885000
6,11,0.467167,0.040000,0.166333,0.035333,2.808000
6,13,0.506000,0.043000,0.166500,0.039333,3.040000
6,15,0.471333,0.040667,0.160167,0.037000,2.835000
6,21,0.499000,0.057667,0.165667,0.043667,2.999000
6,25,0.482333,0.043333,0.167833,0.038167,2.899000
6,28,0.482500,0.040833,0.170167,0.037167,2.900000
6,29,0.477167,0.040833,0.164833,0.037833,2.887000
6,30,0.464500,0.038667,0.163833,0.036667,2.793000
7,3,0.471714,0.040714,0.168143,0.035857,3.307000
7,4,0.509429,0.045714,0.169857,0.041714,3.571000
7,5,0.453857,0.041857,0.156286,0.038286,3.183000
7,7,0.460714,0.039286,0.160000,0.039286,3.230000
7,8,0.457143,0.038857,0.154000,0.047429,3.206000
7,12,0.450143,0.038714,0.156143,0.037571,3.156000
7,14,0.456571,0.039429,0.160714,0.036857,3.202000
7,15,0.466000,0.039429,0.164571,0.037143,3.267000
7,16,0.457000,0.040429,0.155714,0.036000,3.204000
7,18,0.457000,0.038571,0.159429,0.034429,3.204000
7,21,0.451714,0.039857,0.153286,0.043000,3.167000
7,23,0.451714,0.041143,0.158571,0.035714,3.168000
7,25,0.464000,0.040000,0.156143,0.040000,3.253000
7,28,0.454143,0.039000,0.157286,0.037143,3.184000
7,29,0.465286,0.038857,0.170286,0.036429,3.263000
8,3,0.446875,0.042500,0.155625,0.037500,3.581000
8,4,0.447875,0.039625,0.153750,0.034875,3.587000
8,5,0.453375,0.047125,0.153125,0.039625,3.631000
8,7,0.452125,0.040500,0.161500,0.037250,3.623000
8,8,0.448000,0.038625,0.155750,0.040375,3.589000
8,9,0.459750,0.051875,0.159125,0.035875,3.683000
8,10,0.449625,0.043625,0.157250,0.037125,3.602000
8,12,0.452750,0.038750,0.159875,0.035750,3.626000
8,15,0.451750,0.040625,0.158250,0.036750,3.620000
8,18,0.448750,0.038750,0.158750,0.037125,3.594000
8,26,0.458875,0.040250,0.161125,0.036250,3.676000
8,27,0.461000,0.040125,0.163625,0.037375,3.694000
8,28,0.438625,0.037375,0.153875,0.033625,3.514000
8,29,0.463625,0.040000,0.164875,0.036625,3.715000
8,30,0.460250,0.039875,0.163375,0.038750,3.687000
9,2,0.634556,0.047778,0.204222,0.048667,5.718000
9,5,0.491222,0.041333,0.169778,0.037444,4.431000
9,8,0.454778,0.041667,0.161444,0.037333,4.098000
9,10,0.457333,0.041222,0.167889,0.038889,4.120000
9,11,0.444333,0.048111,0.160556,0.034111,4.004000
9,12,0.451444,0.038222,0.157667,0.038444,4.070000
9,15,0.937222,0.069778,0.355667,0.099000,8.445000
9,20,0.558444,0.050222,0.185333,0.044444,5.041000
9,23,0.489333,0.042889,0.175556,0.038667,4.410000
9,24,0.466556,0.041667,0.161667,0.036667,4.204000
9,25,0.469000,0.040333,0.179000,0.038000,4.226000
9,27,0.488222,0.045889,0.165556,0.036778,4.412000
9,28,0.464667,0.040111,0.163444,0.041889,4.188000
9,29,0.458556,0.040000,0.171444,0.035667,4.134000
9,30,0.465889,0.045889,0.169778,0.035667,4.198000
10,2,0.449600,0.039800,0.163700,0.035800,4.502000
10,5,0.447000,0.042900,0.164300,0.035900,4.476000
10,6,0.430500,0.038600,0.154700,0.033600,4.310000
10,7,0.432800,0.039300,0.155600,0.032800,4.333000
10,8,0.435800,0.039400,0.156700,0.035300,4.362000
10,9,0.433300,0.037900,0.158000,0.034100,4.339000
10,12,0.442100,0.042800,0.157400,0.036700,4.426000
10,15,0.431400,0.037700,0.155300,0.034600,4.318000
10,16,0.435300,0.038800,0.159800,0.035100,4.360000
10,19,0.439200,0.037500,0.168500,0.035300,4.397000
10,22,0.447000,0.039500,0.160600,0.035600,4.476000
10,23,0.434200,0.040100,0.159500,0.034000,4.348000
10,24,0.437100,0.038700,0.155000,0.034500,4.377000
10,27,0.446800,0.039500,0.161200,0.037300,4.474000
10,30,0.454700,0.043300,0.162300,0.036500,4.552000
11,3,0.429909,0.037364,0.154636,0.043636,4.734000
11,4,0.440909,0.039545,0.162000,0.035091,4.855000
11,5,0.442636,0.039455,0.164273,0.035727,4.875000
11,6,0.458000,0.041909,0.164636,0.036364,5.044000
11,8,0.433273,0.038545,0.159455,0.033455,4.773000
11,13,0.441909,0.039545,0.161636,0.037091,4.867000
11,15,0.426818,0.039273,0.159273,0.034182,4.704000
11,20,0.422455,0.038455,0.151182,0.034364,4.652000
11,21,0.432364,0.037182,0.161182,0.036818,4.760000
11,24,0.424727,0.037364,0.155636,0.033000,4.678000
11,25,0.429455,0.037273,0.157000,0.041818,4.729000
11,26,0.439182,0.042091,0.161182,0.034455,4.835001
11,28,0.518364,0.043727,0.197636,0.040909,5.710000
11,29,0.425545,0.040818,0.155364,0.034909,4.687000
11,30,0.437182,0.039091,0.157818,0.034909,4.816000
12,5,0.420333,0.038333,0.155000,0.032750,5.049000
12,8,0.492000,0.044667,0.177167,0.041167,5.910000
12,9,0.702250,0.056083,0.297250,0.046833,8.437000
12,11,0.510000,0.045250,0.189500,0.037333,6.129000
12,13,0.467250,0.042083,0.167500,0.036000,5.614000
12,14,0.430583,0.038000,0.158417,0.033250,5.173000
12,15,0.449333,0.040583,0.171833,0.035667,5.397000
12,16,0.824250,0.053250,0.417083,0.065500,9.901000
12,18,0.575667,0.058583,0.211583,0.041500,6.918000
12,20,0.475833,0.044083,0.168667,0.038083,5.716000
12,22,1.237083,0.074750,0.223500,0.108417,14.855000
12,24,0.442083,0.042000,0.160917,0.036000,5.311000
12,25,0.500833,0.043833,0.176667,0.046583,6.020000
12,26,0.439083,0.039500,0.164333,0.033833,5.276000
12,30,0.427333,0.037417,0.160000,0.032833,5.135000
13,3,0.424385,0.037615,0.156231,0.031615,5.526000
13,5,0.422923,0.037538,0.158692,0.034231,5.504000
13,6,0.432538,0.041769,0.157000,0.033462,5.628000
13,7,0.500923,0.054923,0.172923,0.039615,6.520000
13,9,0.426846,0.042462,0.153231,0.032538,5.558000
13,10,0.489615,0.043923,0.177231,0.037308,6.372000
13,15,0.433692,0.038538,0.156231,0.033923,5.645000
13,18,0.426769,0.044538,0.159615,0.033538,5.555000
13,22,0.447231,0.040462,0.165154,0.038154,5.819000
13,23,0.421385,0.044769,0.155538,0.033462,5.483000
13,24,0.424154,0.037846,0.152692,0.033077,5.520000
13,25,0.438538,0.040615,0.160308,0.035154,5.708000
13,27,0.415077,0.037000,0.152385,0.034000,5.401000
13,28,0.426154,0.040923,0.154538,0.034000,5.546000
13,30,0.451461,0.045077,0.169462,0.034846,5.874000
14,2,0.449500,0.039857,0.171357,0.041071,6.302001
14,3,0.442571,0.039286,0.166857,0.040357,6.204000
14,5,0.433786,0.038071,0.160929,0.033071,6.078000
14,8,0.457214,0.047071,0.162643,0.041500,6.411000
14,9,0.464643,0.042071,0.168643,0.037714,6.513000
14,11,0.451714,0.040571,0.180643,0.033571,6.329000
14,13,0.463286,0.048357,0.168214,0.036214,6.494000
14,16,0.446643,0.039714,0.169786,0.035214,6.268000
14,18,0.434643,0.039286,0.165643,0.034429,6.092000
14,19,0.432857,0.039071,0.162786,0.033857,6.067000
14,22,0.433357,0.039214,0.164571,0.035214,6.073000
14,23,0.435857,0.039143,0.161714,0.039857,6.107000
14,24,0.415286,0.037000,0.155643,0.033714,5.820000
14,25,0.419071,0.039857,0.157786,0.033000,5.872000
14,28,0.419643,0.037714,0.157143,0.034429,5.880000
15,2,0.423200,0.037267,0.162133,0.032467,6.354000
15,5,0.413467,0.037600,0.152733,0.033600,6.207000
15,6,0.423067,0.038000,0.162267,0.032400,6.350000
15,7,0.420200,0.043533,0.157133,0.033000,6.309000
15,10,0.457533,0.039067,0.163800,0.034133,6.876000
15,12,0.431400,0.042133,0.156533,0.033933,6.478000
15,13,0.454000,0.042933,0.173000,0.038800,6.819000
15,14,0.425733,0.038400,0.159133,0.033333,6.393000
15,15,0.431000,0.039000,0.157133,0.034000,6.472000
15,16,0.447267,0.038933,0.165733,0.034533,6.720000
15,17,0.419333,0.042800,0.158000,0.032600,6.296000
15,19,0.473133,0.041333,0.178933,0.038400,7.107000
15,20,0.442933,0.042533,0.159067,0.034267,6.649000
15,24,0.423467,0.039933,0.157733,0.035800,6.358000
15,25,0.441400,0.040867,0.168133,0.033400,6.628000
16,1,0.444438,0.043563,0.174375,0.035312,7.117000
16,4,0.433125,0.040562,0.162062,0.031813,6.937000
16,7,0.442250,0.039313,0.160687,0.035437,7.083000
16,9,0.417500,0.040000,0.156875,0.033625,6.687000
16,10,0.458438,0.045437,0.175437,0.037125,7.342000
16,12,0.444438,0.038625,0.169500,0.034688,7.118001
16,13,0.435875,0.039438,0.161250,0.033313,6.982000
16,14,0.429250,0.040188,0.159562,0.032125,6.874001
16,16,0.424313,0.038500,0.165250,0.034187,6.794000
16,17,0.414687,0.038813,0.157687,0.032625,6.641000
16,18,0.418313,0.039313,0.156187,0.033125,6.698000
16,23,0.432313,0.042125,0.164875,0.034250,6.922000
16,24,0.420750,0.039563,0.162437,0.033625,6.739000
16,25,0.430437,0.038125,0.161312,0.032938,6.895000
16,29,0.420313,0.039125,0.153250,0.032438,6.732000
17,2,0.415706,0.041647,0.156118,0.032471,7.073000
17,6,0.416765,0.038706,0.157000,0.033294,7.092000
17,9,0.523588,0.049765,0.191588,0.045000,8.913000
17,10,0.418647,0.038941,0.155059,0.036000,7.122000
17,12,0.410706,0.038882,0.154412,0.033588,6.988000
17,14,0.410059,0.036941,0.157471,0.031765,6.976000
17,15,0.423588,0.038941,0.162941,0.033294,7.206000
17,16,0.463765,0.041471,0.172059,0.036353,7.894001
17,19,0.417882,0.038000,0.155823,0.034176,7.111001
17,20,0.413941,0.041118,0.155765,0.035059,7.043000
17,21,0.413294,0.038000,0.154059,0.033000,7.033000
17,23,0.419647,0.038529,0.158529,0.033000,7.140000
17,24,1.100059,0.096294,0.419412,0.087765,18.716002
17,25,0.957059,0.084941,0.362118,0.081882,16.284000
17,30,0.418235,0.038059,0.157765,0.032882,7.117000
18,2,0.412833,0.036889,0.157333,0.036222,7.437000
18,3,0.428889,0.039778,0.162111,0.037056,7.727000
18,6,0.463111,0.040556,0.166222,0.035556,8.348001
18,9,0.432056,0.042222,0.165333,0.033778,7.784000
18,10,0.426667,0.038333,0.168667,0.034889,7.688000
18,11,0.411944,0.039222,0.154556,0.031000,7.420001
18,13,0.416111,0.038500,0.156778,0.031667,7.495000
18,16,0.412111,0.037167,0.155389,0.032167,7.424000
18,17,0.424222,0.038833,0.162167,0.033722,7.644001
18,18,0.407278,0.037611,0.155556,0.035722,7.336000
18,21,0.426556,0.038889,0.160278,0.033000,7.683001
18,23,0.406444,0.036611,0.155722,0.031000,7.323000
18,24,0.409056,0.038222,0.154111,0.034889,7.369000
18,26,0.423222,0.039500,0.162556,0.032722,7.622000
18,28,0.424056,0.039389,0.163722,0.033944,7.641000
19,2,0.425105,0.042368,0.160000,0.035474,8.083000
19,5,0.515684,0.048947,0.179632,0.040053,9.810000
19,8,0.423053,0.039105,0.163895,0.034211,8.043000
19,11,0.413421,0.037053,0.152579,0.032316,7.860001
19,14,0.568842,0.054632,0.194368,0.044421,10.837001
19,15,0.561211,0.048895,0.190263,0.061316,10.672001
19,16,0.516421,0.045211,0.191158,0.041263,9.826000
19,17,0.595053,0.050789,0.209947,0.044421,11.321000
19,18,0.590895,0.054579,0.205421,0.056737,11.237000
19,20,0.594053,0.052474,0.192211,0.046632,11.304001
19,22,0.492526,0.044263,0.176263,0.038421,9.367001
19,24,0.446105,0.040526,0.170158,0.034632,8.484000
19,25,0.429632,0.039579,0.159737,0.036474,8.172000
19,28,0.411316,0.036895,0.154158,0.035211,7.824000
19,29,0.415579,0.039579,0.156158,0.037789,7.903000
20,3,0.407000,0.038000,0.155250,0.036250,8.147000
20,6,0.402700,0.037700,0.151800,0.033400,8.061001
20,7,0.405800,0.039200,0.155100,0.032600,8.122001
20,9,0.415850,0.037700,0.158700,0.032850,8.322001
20,10,0.405750,0.040200,0.153750,0.032450,8.121000
20,12,0.405000,0.039500,0.155450,0.031400,8.106000
20,16,0.410900,0.037500,0.162850,0.033350,8.223001
20,17,0.405550,0.037500,0.158150,0.033050,8.117001
20,19,0.412450,0.040750,0.155550,0.032750,8.255000
20,22,0.405700,0.038250,0.154900,0.031850,8.123000
20,23,0.399000,0.036500,0.153350,0.034600,7.985001
20,24,0.408350,0.039350,0.156900,0.034650,8.173000
20,26,0.412100,0.040300,0.157450,0.031850,8.248000
20,27,0.427750,0.041550,0.163450,0.032550,8.563001
20,29,0.411200,0.038200,0.161850,0.031550,8.228001
21,3,0.443810,0.039524,0.168143,0.036143,9.326000
21,5,0.428000,0.039048,0.167619,0.034143,9.049001
21,6,0.436429,0.039667,0.163143,0.037619,9.174001
21,7,0.430667,0.039667,0.164429,0.035333,9.053000
21,9,0.444905,0.040048,0.169810,0.038762,9.348001
21,11,0.461143,0.041000,0.183143,0.035952,9.695001
21,13,0.449952,0.040048,0.165905,0.040619,9.456000
21,16,0.445524,0.046190,0.167905,0.034905,9.362000
21,19,0.418810,0.037857,0.158429,0.033286,8.800000
21,20,0.404286,0.037905,0.156524,0.031000,8.498000
21,21,0.410524,0.037476,0.158619,0.033238,8.627001
21,24,0.421905,0.039048,0.159333,0.034333,8.865001
21,26,0.410667,0.038571,0.157429,0.032000,8.628000
21,28,0.420000,0.041143,0.159238,0.032810,8.826000
21,30,0.421857,0.038905,0.165286,0.034667,8.864000
22,1,0.404955,0.037909,0.156864,0.030909,8.915000
22,3,0.404818,0.037227,0.156318,0.031136,8.913000
22,4,0.400500,0.036500,0.156409,0.031273,8.817000
22,5,0.404727,0.036455,0.153273,0.031545,8.909000
22,6,0.396955,0.036727,0.154045,0.032409,8.738001
22,7,0.413818,0.040682,0.161182,0.032955,9.111000
22,8,0.406909,0.037500,0.156409,0.033182,8.961000
22,9,0.411091,0.039727,0.160182,0.031682,9.048000
22,11,0.441273,0.044545,0.169773,0.032682,9.715000
22,16,0.423409,0.038318,0.162864,0.039364,9.328000
22,21,0.452955,0.040636,0.171955,0.034773,9.975000
22,23,0.411045,0.041409,0.156500,0.031773,9.050000
22,25,0.406409,0.037955,0.155727,0.031909,8.947001
22,26,0.419227,0.039818,0.162773,0.032818,9.231001
22,30,0.399773,0.041591,0.156000,0.031818,8.802000
23,2,0.402087,0.036565,0.156609,0.035261,9.255000
23,4,0.416043,0.038174,0.159652,0.032913,9.574000
23,6,0.402957,0.037565,0.158783,0.031783,9.276000
23,7,0.403652,0.038043,0.153261,0.033087,9.291000
23,9,0.438435,0.040913,0.174000,0.035304,10.089001
23,11,0.406739,0.037783,0.159217,0.034000,9.361000
23,12,0.405522,0.038000,0.155783,0.033696,9.335000
23,18,0.394913,0.036565,0.155043,0.030261,9.092000
23,19,0.400565,0.038739,0.155652,0.033957,9.222000
23,20,0.402000,0.037739,0.156217,0.032130,9.253000
23,23,0.398261,0.041174,0.153609,0.030783,9.167001
23,24,0.396609,0.039130,0.154957,0.033087,9.128000
23,25,0.404826,0.038130,0.156217,0.031478,9.317000
23,26,0.398652,0.037609,0.158435,0.031217,9.176001
23,28,0.402000,0.037609,0.154435,0.031783,9.251000
24,2,0.401750,0.037208,0.154542,0.031042,9.648001
24,7,0.400625,0.039625,0.157833,0.031458,9.622001
24,9,0.400083,0.040542,0.156958,0.032083,9.610001
24,11,0.402500,0.037458,0.159208,0.032958,9.665001
24,13,0.407625,0.040083,0.158792,0.033083,9.791000
24,15,0.422875,0.038417,0.162917,0.035333,10.157001
24,16,0.404333,0.039083,0.152500,0.033958,9.714001
24,17,0.428542,0.041792,0.164083,0.033833,10.293000
24,20,0.419583,0.039792,0.166000,0.033417,10.078000
24,23,0.405083,0.038750,0.155458,0.030708,9.729000
24,24,0.438500,0.051875,0.159917,0.033292,10.531000
24,26,0.418750,0.041708,0.164667,0.033000,10.060000
24,27,0.444542,0.039625,0.167583,0.034583,10.680000
24,29,0.430208,0.042583,0.167917,0.033083,10.334001
24,30,0.419458,0.041083,0.165000,0.033958,10.073001
25,2,0.409840,0.038280,0.158600,0.031680,10.250001
25,4,0.422040,0.040800,0.161160,0.034080,10.557000
25,7,0.421480,0.040920,0.162720,0.033440,10.545000
25,12,0.399240,0.037920,0.160320,0.031440,9.987000
25,13,0.398000,0.039480,0.156200,0.030840,9.955001
25,16,0.414000,0.039280,0.161880,0.032040,10.358001
25,17,0.427400,0.041800,0.167840,0.036440,10.693001
25,19,0.398800,0.038240,0.152840,0.030800,9.978001
25,23,0.414560,0.039480,0.159960,0.031800,10.370001
25,24,0.414920,0.039400,0.158400,0.032200,10.379001
25,25,0.402840,0.040360,0.159400,0.030600,10.078000
25,26,0.395960,0.037520,0.152800,0.031200,9.908001
25,28,0.397480,0.037720,0.158040,0.030800,9.943001
25,29,0.397120,0.037160,0.156080,0.031480,9.934000
25,30,0.400920,0.038680,0.152920,0.034360,10.028001
26,6,0.397539,0.037885,0.156308,0.030269,10.341001
26,7,0.397885,0.037962,0.157423,0.031231,10.351001
26,9,0.393308,0.037346,0.154808,0.031346,10.235001
26,10,0.417423,0.038654,0.160000,0.033385,10.859000
26,11,0.393192,0.036500,0.155923,0.030385,10.230000
26,15,0.409654,0.040077,0.160269,0.032269,10.657001
26,18,0.399346,0.043538,0.155115,0.031462,10.388000
26,19,0.397769,0.037385,0.152808,0.033538,10.347000
26,21,0.392269,0.039538,0.153115,0.030077,10.205001
26,23,0.396731,0.037423,0.159538,0.031423,10.322001
26,24,0.399308,0.037808,0.154962,0.032038,10.389001
26,26,0.411346,0.037962,0.154423,0.032077,10.700001
26,27,0.401462,0.038192,0.160154,0.030462,10.445001
26,28,0.396962,0.038038,0.153923,0.031077,10.329000
26,29,0.397423,0.038462,0.156462,0.031269,10.355000
27,1,0.415667,0.040593,0.162963,0.032481,11.232000
27,5,0.402704,0.041963,0.158815,0.031259,10.879001
27,6,0.389148,0.036593,0.154148,0.029704,10.513000
27,8,0.396074,0.038259,0.159222,0.030333,10.706000
27,14,0.391222,0.038148,0.154074,0.030519,10.570001
27,17,0.405185,0.041037,0.158889,0.031481,10.947001
27,18,0.421222,0.039519,0.165852,0.033444,11.378000
27,19,0.423370,0.039593,0.169259,0.036926,11.440001
27,21,0.393407,0.037963,0.155519,0.029556,10.628000
27,23,0.406778,0.038000,0.156963,0.034963,10.993001
27,24,0.435148,0.038963,0.166074,0.042444,11.757001
27,25,0.403000,0.038889,0.163593,0.031185,10.892000
27,26,0.404407,0.038889,0.157444,0.030667,10.924001
27,27,0.400704,0.038667,0.159333,0.032222,10.828000
27,30,0.397185,0.037963,0.153741,0.032630,10.728001
28,2,0.408607,0.039214,0.160071,0.032179,11.447001
28,3,0.395357,0.038857,0.155679,0.031321,11.079000
28,6,0.396679,0.037179,0.156536,0.030429,11.112000
28,7,0.394821,0.036571,0.155964,0.032071,11.062000
28,8,0.393071,0.036429,0.155857,0.030929,11.012000
28,10,0.396250,0.037964,0.157750,0.029429,11.103001
28,12,0.397500,0.038000,0.155393,0.031107,11.136001
28,16,0.418464,0.042107,0.161393,0.034571,11.724001
28,17,0.409857,0.038179,0.161286,0.032500,11.486001
28,18,0.410964,0.038321,0.166250,0.030607,11.541000
28,19,0.428321,0.045357,0.160750,0.034607,12.001000
28,22,0.412179,0.041214,0.160107,0.032286,11.551001
28,23,0.436964,0.046107,0.162000,0.031607,12.249001
28,24,0.405250,0.039179,0.159857,0.030714,11.362000
28,29,0.424786,0.041143,0.166714,0.032643,11.903001
29,3,0.415862,0.041828,0.165690,0.032138,12.068001
29,5,0.424276,0.045414,0.168966,0.033897,12.311001
29,6,0.411483,0.040172,0.167138,0.032172,11.940001
29,8,0.398862,0.039483,0.157862,0.032345,11.576000
29,10,0.396207,0.037345,0.157379,0.029828,11.496000
29,14,0.393690,0.036966,0.154310,0.030276,11.426001
29,15,0.408655,0.038966,0.161724,0.030655,11.856001
29,17,0.388793,0.037000,0.154448,0.030276,11.281000
29,18,0.390483,0.038000,0.154276,0.029655,11.332001
29,20,0.391379,0.037552,0.151345,0.030379,11.372001
29,22,0.407000,0.037931,0.154552,0.031586,11.809001
29,25,0.387655,0.037103,0.152586,0.030621,11.246000
29,27,0.406655,0.039103,0.163414,0.031414,11.801001
29,29,0.388759,0.036828,0.153345,0.032034,11.283001
29,30,0.389897,0.037862,0.153241,0.029103,11.314000
30,1,0.394767,0.037200,0.157033,0.029400,11.849001
30,4,0.386467,0.038233,0.152567,0.030700,11.603001
30,7,0.400333,0.040300,0.158433,0.032233,12.018001
30,8,0.387700,0.036967,0.153000,0.028967,11.640000
30,10,0.407600,0.039867,0.162500,0.031700,12.234000
30,12,0.405333,0.039067,0.161167,0.031267,12.167001
30,17,0.393233,0.038067,0.154233,0.029400,11.802001
30,18,0.392333,0.038067,0.155967,0.030933,11.776001
30,21,0.399267,0.038267,0.159967,0.030000,11.985001
30,25,0.392800,0.036533,0.156567,0.029867,11.790001
30,26,0.387900,0.037267,0.158400,0.029433,11.647000
30,27,0.397600,0.037900,0.159900,0.030600,11.937000
30,28,0.404800,0.039267,0.160433,0.031067,12.149000
30,29,0.414567,0.040400,0.164067,0.031467,12.445001
30,30,0.392633,0.036967,0.159000,0.029433,11.788000
